n_pred,n_true,correct_detections,missed_detections,gained_detections,missed_det_from_merge,gained_det_from_split,true_det_in_catastrophe,pred_det_in_catastrophe,merge,split,catastrophe,jaccard
8,10,8,2,0,0,0,0,0,0,0,0,0.7543892769492165
8,10,8,2,0,0,0,0,0,0,0,0,0.7500476644423261
8,9,8,1,0,0,0,0,0,0,0,0,0.7425440172475746
8,9,8,1,0,0,0,0,0,0,0,0,0.7550442477876106
8,9,8,1,0,0,0,0,0,0,0,0,0.7371929824561404
8,9,8,1,0,0,0,0,0,0,0,0,0.7782976426129207
8,9,8,1,0,0,0,0,0,0,0,0,0.7579875137715755
8,9,8,1,0,0,0,0,0,0,0,0,0.7540954095409541
8,9,8,1,0,0,0,0,0,0,0,0,0.7530297466030114
8,9,8,1,0,0,0,0,0,0,0,0,0.7340484557055669
8,8,8,0,0,0,0,0,0,0,0,0,0.7849666983824929
8,9,8,1,0,0,0,0,0,0,0,0,0.7840348881304513
8,9,8,1,0,0,0,0,0,0,0,0,0.7590136372127779
8,9,8,1,0,0,0,0,0,0,0,0,0.7525139664804469
8,8,8,0,0,0,0,0,0,0,0,0,0.75
8,9,8,1,0,0,0,0,0,0,0,0,0.7692307692307693
8,9,8,1,0,0,0,0,0,0,0,0,0.7782048817989622
8,8,8,0,0,0,0,0,0,0,0,0,0.7563041023710952
8,8,8,0,0,0,0,0,0,0,0,0,0.7577735124760077
8,8,8,0,0,0,0,0,0,0,0,0,0.7289459007250418
8,8,8,0,0,0,0,0,0,0,0,0,0.7753134040501446
8,9,8,1,0,0,0,0,0,0,0,0,0.7603321381392716
8,9,8,1,0,0,0,0,0,0,0,0,0.7724877681595784
8,9,8,1,0,0,0,0,0,0,0,0,0.7401255075673681
8,9,8,1,0,0,0,0,0,0,0,0,0.7385105983867942
8,9,8,1,0,0,0,0,0,0,0,0,0.777306059436511
8,9,8,1,0,0,0,0,0,0,0,0,0.7611489040060468
8,9,8,1,0,0,0,0,0,0,0,0,0.7447008066028887
8,9,8,1,0,0,0,0,0,0,0,0,0.7339415378886613
8,9,7,2,1,0,0,0,0,0,0,0,0.7240796393688955
8,8,8,0,0,0,0,0,0,0,0,0,0.764683078115914
8,8,8,0,0,0,0,0,0,0,0,0,0.7887854170794532
8,9,8,1,0,0,0,0,0,0,0,0,0.7293205317577548
8,9,8,1,0,0,0,0,0,0,0,0,0.722542278386917
8,9,8,1,0,0,0,0,0,0,0,0,0.7343334599316369
7,9,7,2,0,0,0,0,0,0,0,0,0.5926976920166478
7,9,7,2,0,0,0,0,0,0,0,0,0.63192050294058
8,9,8,1,0,0,0,0,0,0,0,0,0.717487922705314
6,9,6,3,0,0,0,0,0,0,0,0,0.53859380970577
8,9,8,1,0,0,0,0,0,0,0,0,0.585654469324595
13,11,11,0,2,0,0,0,0,0,0,0,0.7251506849315068
12,12,12,0,0,0,0,0,0,0,0,0,0.7912535800837189
12,12,12,0,0,0,0,0,0,0,0,0,0.7867033083183596
12,12,12,0,0,0,0,0,0,0,0,0,0.7436212726713802
12,12,12,0,0,0,0,0,0,0,0,0,0.7553393952209769
12,12,12,0,0,0,0,0,0,0,0,0,0.7852891156462585
12,12,12,0,0,0,0,0,0,0,0,0,0.7772194304857621
12,12,12,0,0,0,0,0,0,0,0,0,0.7406354684803573
12,12,12,0,0,0,0,0,0,0,0,0,0.7524362430022807
12,12,12,0,0,0,0,0,0,0,0,0,0.7332329317269076
12,12,12,0,0,0,0,0,0,0,0,0,0.7832409247829271
12,12,12,0,0,0,0,0,0,0,0,0,0.7835605121850475
12,12,12,0,0,0,0,0,0,0,0,0,0.7889695821492474
12,12,12,0,0,0,0,0,0,0,0,0,0.7681027508090615
12,12,12,0,0,0,0,0,0,0,0,0,0.7426677380474086
12,12,12,0,0,0,0,0,0,0,0,0,0.7746564885496183
12,12,12,0,0,0,0,0,0,0,0,0,0.8152706790445394
12,12,11,1,1,0,0,0,0,0,0,0,0.7435158501440923
12,12,12,0,0,0,0,0,0,0,0,0,0.7553316376442966
12,12,11,1,1,0,0,0,0,0,0,0,0.7229956793086894
12,12,11,1,1,0,0,0,0,0,0,0,0.7428571428571429
12,12,12,0,0,0,0,0,0,0,0,0,0.7729735152487961
12,12,12,0,0,0,0,0,0,0,0,0,0.7554277783285417
13,13,11,2,2,0,0,0,0,0,0,0,0.7556084971213024
13,13,11,2,2,0,0,0,0,0,0,0,0.7276972468138924
13,13,13,0,0,0,0,0,0,0,0,0,0.7857983522950176
13,13,13,0,0,0,0,0,0,0,0,0,0.7961568938193344
13,13,13,0,0,0,0,0,0,0,0,0,0.7674373040752351
13,13,12,1,1,0,0,0,0,0,0,0,0.7484534120110402
15,13,11,0,0,0,2,0,0,0,2,0,0.741466744685001
15,13,11,0,0,0,2,0,0,0,2,0,0.7678215850258862
13,13,13,0,0,0,0,0,0,0,0,0,0.7670767076707671
13,13,13,0,0,0,0,0,0,0,0,0,0.7582331672041435
13,13,12,1,1,0,0,0,0,0,0,0,0.755137481910275
13,13,13,0,0,0,0,0,0,0,0,0,0.7503682608268684
15,13,11,0,0,0,2,0,0,0,2,0,0.7827651704488653
13,13,13,0,0,0,0,0,0,0,0,0,0.7748002831428861
13,13,13,0,0,0,0,0,0,0,0,0,0.7899538698103536
13,13,13,0,0,0,0,0,0,0,0,0,0.7572012359214592
13,13,13,0,0,0,0,0,0,0,0,0,0.7678832116788321
6,6,6,0,0,0,0,0,0,0,0,0,0.8226395409494001
6,6,6,0,0,0,0,0,0,0,0,0,0.7858606557377049
6,6,6,0,0,0,0,0,0,0,0,0,0.7742547425474254
6,7,5,2,1,0,0,0,0,0,0,0,0.7413984461709212
6,7,6,1,0,0,0,0,0,0,0,0,0.7196319018404908
7,7,6,1,1,0,0,0,0,0,0,0,0.7799235993208828
7,8,5,3,2,0,0,0,0,0,0,0,0.6601347213717085
7,8,6,2,1,0,0,0,0,0,0,0,0.751025430680886
7,8,7,1,0,0,0,0,0,0,0,0,0.7535545023696683
7,8,7,1,0,0,0,0,0,0,0,0,0.7371756783521489
8,8,6,2,2,0,0,0,0,0,0,0,0.7539032006245121
8,7,7,0,1,0,0,0,0,0,0,0,0.7614697944778908
7,8,7,1,0,0,0,0,0,0,0,0,0.7673653925195232
8,8,7,1,1,0,0,0,0,0,0,0,0.7575757575757576
8,8,6,2,2,0,0,0,0,0,0,0,0.7439903846153846
8,8,7,1,1,0,0,0,0,0,0,0,0.8114190456345072
8,8,7,1,1,0,0,0,0,0,0,0,0.7543103448275862
7,8,6,2,1,0,0,0,0,0,0,0,0.7086828859060402
7,8,6,2,1,0,0,0,0,0,0,0,0.693604770717664
